0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.665261901492016960e+01,-1.662114264035076872e+01,-1.630203940414522279e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.021926750596207967e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.484454976815926486e+01,-1.455056313555909142e+01,-1.526744711756909467e+01
-1.224103577213455907e+01,-1.347389837727548745e+01,-1.224106900560793854e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.875666368738911682e+00,-6.687011002163366413e+00,-4.988548699601303760e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.290594159453357204e+00,-1.744609141406510799e+00,-1.291594784963117082e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.140112627296230752e+00,-1.130664820852015806e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.614170840217470726e+01,-1.742382181892002890e+01,-1.658729151116505562e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.365038195072486360e+00,-1.112429311132341780e+01,-6.115643596259540793e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.663370432913276353e+00,-2.183040496087761628e+00,-3.233996774176996603e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,-3.413202698882622066e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.409265395191418246e+00,-2.856428040615502262e+00,-1.781189768302652077e+00
-1.091646931087602468e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.432995442154110677e+01,-1.369006941456375515e+01,-1.361859288966462778e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.068919378429610489e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.614747612088390127e+01,-3.595445127646073047e+01,-3.592675324842537066e+01
-1.155466944937782348e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.342846764350388522e-01,-3.840725686603004618e+00,-2.987412287157036328e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.588484351130731831e+00,-5.205830315854354851e+00,-6.189489324368042666e+00
7.625114601578682993e+01,4.882008523080269669e+00,-1.195319479463815249e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.517456266859715797e+00,-8.872348801059747103e+00,-8.059035486347220001e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.128012262493368834e+00,-1.148835975686075095e+00,-1.148898776980767922e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.437977537645141268e+01,-3.808712883071432742e+01,-1.049523362352811162e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.697470901422339473e+00,-1.696972281348930522e+00,-1.108956210287822985e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.944692870871993051e+00,-5.992563088359349699e+00,-5.931232181705852646e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.221099834559620678e+00,2.022139969893101519e+00,-2.219360958147410745e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.105155926008835721e+00,-2.229532165101857366e+00,-2.172149793237311055e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.108954482468912373e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.404101041237995950e+00,-2.852337207951327613e+00,-2.887814060628472568e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.123294917437764440e+00,-1.122634509708491546e+00,-2.222625596529220537e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.952513595564855109e+01,4.771719468155317401e+01,-2.047363122159879012e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.452359557131737056e+01,-1.782001232892908860e+01,2.896613196646106658e+01
